inserted_at,platform_name,delivery_platform,delivery_tracking_number,order_id,order_no,external_order_no,shipping_label
2024-04-16 06:27:16,Shopee,SPX Express,SPXVN047052326134,15853771,SPEJNJ-240416UJW5MWTQ,SPEJNJ-240416UJW5MWTQ,https://files.onpoint.vn/order/2024/04/16/2787087242OE7TUOBTY3HVA4LF62ZI5AX_shipping_label.pdf
2024-04-16 06:08:37,Shopee,SPX Express,SPXVN048697958824,15853450,SPENVA-240416UHUTE33W,SPENVA-240416UHUTE33W,https://files.onpoint.vn/order/2024/04/16/49852137YQJFSJPUQ4QZVCC577VA7IQH_shipping_label.pdf
2024-04-16 04:42:23,Shopee,SPX Express,SPXVN048462034564,15833290,SPEDER-240416T4CNCEWV,SPEDER-240416T4CNCEWV-TL,https://files.onpoint.vn/order/2024/04/16/862326723DSARMHIVE7XYR7CZ4OM7XHBD_shipping_label.pdf
2024-04-16 03:59:01,Shopee,Giao Hàng Nhanh,G8DY6WC4,15850682,SPEGRP-240416UAM2P71N,SPEGRP-240416UAM2P71N,https://files.onpoint.vn/order/2024/04/16/781883921FUU6K2EXXCZ4VNTBVETVUL6T_shipping_label.pdf
2024-04-16 03:40:46,Shopee,SPX Express,SPXVN041651954884,15850243,SPESBC-240416U9KED8TV,SPESBC-240416U9KED8TV,https://files.onpoint.vn/order/2024/04/16/273898447WTI62Z3QNINKJPRXKPQCXOR4_shipping_label.pdf
2024-04-16 03:13:01,Shopee,SPX Express,SPXVN046990886124,15849581,SPETHM-240416U81TFY45,SPETHM-240416U81TFY45,https://files.onpoint.vn/order/2024/04/16/512436714EJROFTAFXYQQXIBYWGAJE2X2_shipping_label.pdf
2024-04-16 01:15:53,Shopee,Giao Hàng Nhanh,G8DY984E,15847705,SPEGRP-240416U1GD1FKE,SPEGRP-240416U1GD1FKE,https://files.onpoint.vn/order/2024/04/16/458540086RMHYMTEZ3S375YEPQSNNIDLR_shipping_label.pdf
2024-04-16 00:11:35,Shopee,Giao Hàng Nhanh,G8DYFXPU,15844520,SPEGRP-240416TWWDRXE9,SPEGRP-240416TWWDRXE9,https://files.onpoint.vn/order/2024/04/16/643451314YVOFTFFTZULCKRY3IBQCL6AM_shipping_label.pdf
2024-04-16 00:10:27,Shopee,Giao Hàng Nhanh,G8DYBR7N,15844512,SPETHM-240416TWUC12Q2,SPETHM-240416TWUC12Q2,https://files.onpoint.vn/order/2024/04/16/188504959FQEJQBUEVX4NWZKEF2WS3AW2_shipping_label.pdf
2024-04-15 23:50:35,Shopee,SPX Express,SPXVN043431766014,15844382,SPETHM-240416TVQV3V03,SPETHM-240416TVQV3V03,https://files.onpoint.vn/order/2024/04/16/1232922462XD7A5OOVA3E4YMU3MTXUF2C_shipping_label.pdf
2024-04-15 23:47:46,Shopee,Giao Hàng Nhanh,G8DYLMNF,15844362,SPEMOL-240416TVJT0272,SPEMOL-240416TVJT0272,https://files.onpoint.vn/order/2024/04/16/127378529XECA7HITQU4XYN3KBQ2PADLL_shipping_label.pdf
2024-04-15 18:01:05,Shopee,Giao Hàng Nhanh,G8DRQRKM,15837267,SPEJNJ-240416T96VMDH2,SPEJNJ-240416T96VMDH2,https://files.onpoint.vn/order/2024/04/17/869154934D6C35BRECOOT25QU23IHA5JP_shipping_label.pdf
2024-04-15 17:51:50,Shopee,Giao Hàng Nhanh,G8DRQRXD,15836512,SPEJNJ-240416T8PCA27U,SPEJNJ-240416T8PCA27U,https://files.onpoint.vn/order/2024/04/17/946502503NWIT4L6HQXDICAJWKSMKV25X_shipping_label.pdf
2024-04-15 17:37:57,Shopee,Giao Hàng Nhanh,G8DRQR8N,15835826,SPEJNJ-240416T7WHVEQ3,SPEJNJ-240416T7WHVEQ3,https://files.onpoint.vn/order/2024/04/17/868381565JNU6SD3SLM6ERNWXD4LF3GQ_shipping_label.pdf
2024-04-15 17:22:56,Shopee,Giao Hàng Nhanh,G8DRQRM7,15835398,SPEJNJ-240416T72PKVEJ,SPEJNJ-240416T72PKVEJ,https://files.onpoint.vn/order/2024/04/17/7155502494SNJWUWMXG37VZ52RLSP2LVL_shipping_label.pdf
2024-04-15 17:21:21,Shopee,SPX Express,SPXVN048507446484,15835334,SPEJNJ-240416T6YV16R2,SPEJNJ-240416T6YV16R2,https://files.onpoint.vn/order/2024/04/17/937581472RCG5DNT6DPDLPLIEBOTII3BR_shipping_label.pdf
2024-04-15 17:16:08,Shopee,Giao Hàng Nhanh,G8DRQMLC,15835131,SPEJNJ-240416T6PJGDN7,SPEJNJ-240416T6PJGDN7,https://files.onpoint.vn/order/2024/04/17/5135971657UOXUTC3IOL74UHKKSACTXAU_shipping_label.pdf
2024-04-15 17:16:02,Shopee,SPX Express,SPXVN040345071574,15835126,SPECBE-240416T6PBS26D,SPECBE-240416T6PBS26D,https://files.onpoint.vn/order/2024/04/16/721007372A4KAWC7J3PYKD5GUB4Q4UKFN_shipping_label.pdf
2024-04-15 17:13:18,Shopee,Giao Hàng Nhanh,G8DRQMF8,15835010,SPEJNJ-240416T6HEGMVQ,SPEJNJ-240416T6HEGMVQ,https://files.onpoint.vn/order/2024/04/17/882787572B4UOV3OAMDM2ADVJBLDKGRDW_shipping_label.pdf
2024-04-15 17:12:07,Shopee,Giao Hàng Nhanh,G8DYG7RM,15834968,SPECBE-240416T6FASKM2,SPECBE-240416T6FASKM2,https://files.onpoint.vn/order/2024/04/16/7763225513SSJPPN7ZWJ4LAP4EMSPL5GR_shipping_label.pdf
2024-04-15 17:08:24,Shopee,SPX Express,SPXVN045890851484,15834756,SPEMDE-240416T68Q1R7H,SPEMDE-240416T68Q1R7H,https://files.onpoint.vn/order/2024/04/16/779774236SVYLYKWK675NJINJ3AOR4EOF_shipping_label.pdf
2024-04-15 17:04:43,Shopee,Giao Hàng Nhanh,G8DRQM7E,15834531,SPEJNJ-240416T6248QYQ,SPEJNJ-240416T6248QYQ,https://files.onpoint.vn/order/2024/04/17/9293184ZVALOBH5H4NCXPMGZYHKPCUH_shipping_label.pdf
2024-04-15 17:02:56,Shopee,Giao Hàng Nhanh,G8DRQM9R,15834386,SPEJNJ-240416T5XX82KQ,SPEJNJ-240416T5XX82KQ,https://files.onpoint.vn/order/2024/04/17/649253297W7ANFEFVY7APWFHEXQNTCXLE_shipping_label.pdf
2024-04-15 17:02:12,Shopee,Giao Hàng Nhanh,G8DRNPYD,15834322,SPEJNJ-240416T5WM8BGV,SPEJNJ-240416T5WM8BGV,https://files.onpoint.vn/order/2024/04/17/347483557F4W64KQA7D7MRNA7BSAFYIWY_shipping_label.pdf
2024-04-15 16:44:18,Shopee,SPX Express,SPXVN048258823374,15833654,SPECBE-240416T4WK31RK,SPECBE-240416T4WK31RK,https://files.onpoint.vn/order/2024/04/16/638927246WB254AU25RFX7T3YES5XLZ4P_shipping_label.pdf
2024-04-15 16:34:31,Shopee,SPX Express,SPXVN044562751354,15833280,SPEJNJ-240416T4C488FX,SPEJNJ-240416T4C488FX,https://files.onpoint.vn/order/2024/04/17/729448894CDUCFRGXEN7TYNMAZ2ZN5R5K_shipping_label.pdf
2024-04-15 16:34:28,Shopee,Ninja Van,SPEVN246977328918O,15833275,SPESIL-240416T4C1BS3A,SPESIL-240416T4C1BS3A,https://files.onpoint.vn/order/2024/04/16/577864075AVQGLEI4EWDGV64KKD5GJQLA_shipping_label.pdf
2024-04-15 16:34:10,Shopee,SPX Express,SPXVN046973305584,15833258,SPEMOL-240416T4BF6S7R,SPEMOL-240416T4BF6S7R,https://files.onpoint.vn/order/2024/04/16/835500627LAU2IBJZIULPWDV5BRCWWPFM_shipping_label.pdf
2024-04-15 16:29:37,Shopee,SPX Express,SPXVN040294987064,15833042,SPECSC-240416T43BSXDQ,SPECSC-240416T43BSXDQ,https://files.onpoint.vn/order/2024/04/16/636025943UPACALNZG2FD3E4QDPEWK3N6_shipping_label.pdf
2024-04-15 16:18:58,Shopee,Giao Hàng Nhanh,G8D8MHHB,15832583,SPEJNJ-240416T3GBD3CC,SPEJNJ-240416T3GBD3CC,https://files.onpoint.vn/order/2024/04/15/204230664TXI62VGP46BU3B7I455HWVEW_shipping_label.pdf
2024-04-15 16:18:17,Shopee,SPX Express,SPXVN049715540554,15832554,SPEBLM-240416T3F3B61U,SPEBLM-240416T3F3B61U,https://files.onpoint.vn/order/2024/04/15/977738838HLLEOZ3PSC7JU4S6EWOONWMI_shipping_label.pdf
2024-04-15 16:11:40,Shopee,SPX Express,SPXVN047952162324,15832304,SPEBLM-240416T338QD9E,SPEBLM-240416T338QD9E,https://files.onpoint.vn/order/2024/04/15/644741242X74W74FRH4DE2OG65IKGPG42_shipping_label.pdf
2024-04-15 15:48:46,Shopee,Giao Hàng Nhanh,G8DRQMNL,15831204,SPEJNJ-240415T1TAB81T,SPEJNJ-240415T1TAB81T,https://files.onpoint.vn/order/2024/04/17/126472176SXJIJUAGLC4M5TCD5SP7RB26_shipping_label.pdf
2024-04-15 15:29:32,Shopee,SPX Express,SPXVN040509837004,15830337,SPEJNJ-240415T0QWV2HB,SPEJNJ-240415T0QWV2HB,https://files.onpoint.vn/order/2024/04/17/568917260THUA3CBXHIRU7DNKVDKDZS4X_shipping_label.pdf
2024-04-15 15:26:16,Shopee,Giao Hàng Nhanh,G8DRQMKY,15830189,SPEJNJ-240415T0J2X8AA,SPEJNJ-240415T0J2X8AA,https://files.onpoint.vn/order/2024/04/17/139835992RD5BPNJLAAN55M73SE6JTAOW_shipping_label.pdf
2024-04-15 15:19:39,Shopee,SPX Express,SPXVN046503759364,15829857,SPEKEW-240415T068AWA4,SPEKEW-240415T068AWA4,https://files.onpoint.vn/order/2024/04/16/39959814APH6GOCS5AHDAUGR3UIJOK5T_shipping_label.pdf
2024-04-15 15:19:00,Shopee,SPX Express,SPXVN046468283594,15829817,SPEPSN-240415T0533HN8,SPEPSN-240415T0533HN8,https://files.onpoint.vn/order/2024/04/15/2355534792IFWXCLJNHODILWTDDN45RPX_shipping_label.pdf
2024-04-15 15:15:14,Shopee,SPX Express,SPXVN043561356814,15829590,SPEJNJ-240415SYXBKABE,SPEJNJ-240415SYXBKABE,https://files.onpoint.vn/order/2024/04/17/4518860676POWEPP2YTEER5HRMQW5ANYG_shipping_label.pdf
2024-04-15 15:09:23,Shopee,SPX Express,SPXVN041779245844,15829230,SPECSC-240415SYKUUT0D,SPECSC-240415SYKUUT0D,https://files.onpoint.vn/order/2024/04/15/609691294GV3WARY6WP3ALFLXZBMSLVAN_shipping_label.pdf
2024-04-15 15:08:18,Shopee,SPX Express,SPXVN049504681244,15829154,SPECBE-240415SYHXUR1G,SPECBE-240415SYHXUR1G,https://files.onpoint.vn/order/2024/04/17/491441992VAOASFHWEF6HYSNKPMIGW5BX_shipping_label.pdf
2024-04-15 15:06:04,Shopee,SPX Express,SPXVN041061251004,15829016,SPENVA-240415SYDY11J7,SPENVA-240415SYDY11J7,https://files.onpoint.vn/order/2024/04/16/390869423RSJD4CTPOKTAFB7SI2V7ZXTP_shipping_label.pdf
2024-04-15 14:56:56,Shopee,SPX Express,SPXVN044775440594,15828450,SPETHM-240415SXWMG4JH,SPETHM-240415SXWMG4JH,https://files.onpoint.vn/order/2024/04/16/3856295352WMVARXLRT6SI2XXDEMVDCPN_shipping_label.pdf
2024-04-15 14:18:11,Shopee,SPX Express,SPXVN043624521694,15826082,SPEMOL-240415SVRB6VQX,SPEMOL-240415SVRB6VQX,https://files.onpoint.vn/order/2024/04/16/560535445FXO7ROTQWJC6RZUAFTB6XZHY_shipping_label.pdf
2024-04-15 13:47:47,Shopee,SPX Express,SPXVN044670393654,15823440,SPETHM-240415SU1YP4H5,SPETHM-240415SU1YP4H5,https://files.onpoint.vn/order/2024/04/16/458005996DDNWYW3KFRK5LNKPVN65CQJD_shipping_label.pdf
2024-04-15 13:38:12,Shopee,SPX Express,SPXVN045015635164,15822685,SPEJNJ-240415STGU8YS1,SPEJNJ-240415STGU8YS1,https://files.onpoint.vn/order/2024/04/17/976584521NYYIPXKHEUZGAE462XPSO652_shipping_label.pdf
2024-04-15 13:21:07,Shopee,SPX Express,SPXVN041824045574,15821300,SPEJNJ-240415SSJ9S222,SPEJNJ-240415SSJ9S222,https://files.onpoint.vn/order/2024/04/17/350036151ZRKKHO2UOGAUZWCWDSL2WPZF_shipping_label.pdf
2024-04-15 13:12:45,Shopee,SPX Express,SPXVN041314884294,15820754,SPEJNJ-240415SS3B0MM8,SPEJNJ-240415SS3B0MM8,https://files.onpoint.vn/order/2024/04/17/877442803D7CAJHABEHQLBYEL6BGNSK5I_shipping_label.pdf
2024-04-15 12:30:37,Shopee,SPX Express,SPXVN047528284644,15817840,SPETHM-240415SPR04JB5,SPETHM-240415SPR04JB5,https://files.onpoint.vn/order/2024/04/16/865335930Q6ICCJGCFXHM6L5LHPBRZGZ5_shipping_label.pdf
2024-04-15 12:26:09,Shopee,SPX Express,SPXVN044322791044,15817603,SPEJNJ-240415SPG0K277,SPEJNJ-240415SPG0K277,https://files.onpoint.vn/order/2024/04/16/729737385EGND5G6662LHPRZZ7SOZDLJJ_shipping_label.pdf
2024-04-15 12:15:15,Shopee,SPX Express,SPXVN045674332504,15817064,SPEGRP-240415SNVGVKC6,SPEGRP-240415SNVGVKC6,https://files.onpoint.vn/order/2024/04/16/266440811J3INKDQJLD5NETWSUJ7GDQDT_shipping_label.pdf
2024-04-15 11:49:16,Shopee,SPX Express,SPXVN046188591124,15816239,SPENVA-240415SME222Q0,SPENVA-240415SME222Q0,https://files.onpoint.vn/order/2024/04/16/448453019P6TPXHEUAL5QU4DNJCRFBJTA_shipping_label.pdf
2024-04-15 10:38:52,Shopee,tnsl_delivery,HTC805763006C0,15458742,SPEMES-240404TC4G5PRG,SPEMES-240404TC4G5PRG-GB,https://files.onpoint.vn/order/2024/04/15/SBZCC2AFYUIUAPKZLVXAAGB3KS3D5Z_shipping_label.pdf
2024-04-15 10:38:41,Shopee,SPX Express,SPXVN040164144004,15814197,SPEDER-240415SGFT9JA7,SPEDER-240415SGFT9JA7,https://files.onpoint.vn/order/2024/04/15/331563198CXHUUAW545O3REBKFXKZP4HI_shipping_label.pdf
2024-04-15 10:32:19,Shopee,SPX Express,SPXVN040288858834,15814057,SPETHM-240415SG4E27ND,SPETHM-240415SG4E27ND,https://files.onpoint.vn/order/2024/04/16/763553272VLGGXTIA5KULRYRXF72S4HXT_shipping_label.pdf
2024-04-15 10:25:36,Shopee,Ninja Van,SPEVN2441440502968,15813864,SPEHUG-240415SFREME7A,SPEHUG-240415SFREME7A,https://files.onpoint.vn/order/2024/04/17/501104106QEXJPOIRONYM3IXW5E7N5HU2_shipping_label.pdf
2024-04-15 09:56:45,Shopee,SPX Express,SPXVN043639797624,15813182,SPETHM-240415SE4TTY1J,SPETHM-240415SE4TTY1J,https://files.onpoint.vn/order/2024/04/16/310051425EYQPNDNO6IO7QMEBCRJJMSF5_shipping_label.pdf
2024-04-15 08:59:24,Shopee,SPX Express,SPXVN043908356374,15811551,SPETHM-240415SAX98PWR,SPETHM-240415SAX98PWR,https://files.onpoint.vn/order/2024/04/16/116201674FUX3QIU2YUSBHYDQPGMSCTLK_shipping_label.pdf
2024-04-15 08:55:44,Shopee,Giao Hàng Nhanh,G8D8TG3T,15811403,SPEBAY-240415SAQRD1FN,SPEBAY-240415SAQRD1FN,https://files.onpoint.vn/order/2024/04/15/574744299MZODDABQTLMM66NTXZNQYR23_shipping_label.pdf
2024-04-15 08:52:18,Shopee,SPX Express,SPXVN047291684834,15811311,SPEKEW-240415SAHJYTRS,SPEKEW-240415SAHJYTRS,https://files.onpoint.vn/order/2024/04/16/470095095C7J2BVPQ24YILWL23JUUOCJX_shipping_label.pdf
2024-04-15 08:38:12,Shopee,SPX Express,SPXVN044804073324,15810725,SPEJNJ-240415S9R4M508,SPEJNJ-240415S9R4M508,https://files.onpoint.vn/order/2024/04/15/154214587OLXLWLG36QFJ5B6D6YCDUCW_shipping_label.pdf
2024-04-15 08:34:57,Shopee,SPX Express,SPXVN043968975974,15810636,SPETHM-240415S9JH985V,SPETHM-240415S9JH985V,https://files.onpoint.vn/order/2024/04/15/25983068WB7PCPBCW75WD2536NWRGCIK_shipping_label.pdf
2024-04-15 08:18:30,Shopee,SPX Express,SPXVN048114009404,15810158,SPENVA-240415S8N4YQ6E,SPENVA-240415S8N4YQ6E,https://files.onpoint.vn/order/2024/04/16/779218534CGOWK6AYTEEDQ2HIOMIRYEIJ_shipping_label.pdf
2024-04-15 08:12:09,Shopee,Giao Hàng Nhanh,G8D8KYTM,15809888,SPEBAY-240415S89TK1PV,SPEBAY-240415S89TK1PV,https://files.onpoint.vn/order/2024/04/15/806119621AIKFWCLK47HYR44BNEE7X37S_shipping_label.pdf
2024-04-15 07:59:40,Shopee,Giao Hàng Nhanh,G8D833PC,15809444,SPEHUG-240415S7KG7B3C,SPEHUG-240415S7KG7B3C,https://files.onpoint.vn/order/2024/04/15/514779207JCFYDVJMDXSX23JY4IOSQVID_shipping_label.pdf
2024-04-15 07:58:40,Shopee,SPX Express,SPXVN044571843074,15809414,SPETHM-240415S7HQ311M,SPETHM-240415S7HQ311M,https://files.onpoint.vn/order/2024/04/16/542076475PDEPZMNACBNQZHM4SMESBJQD_shipping_label.pdf
2024-04-15 07:41:35,Shopee,Giao Hàng Nhanh,G8DYFP96,15808967,SPENVA-240415S6K4K9AJ,SPENVA-240415S6K4K9AJ,https://files.onpoint.vn/order/2024/04/16/830172903YO5JAGCCNKJTS4YL6GT7NQ53_shipping_label.pdf
2024-04-15 07:31:05,Shopee,SPX Express,SPXVN047099679394,15808682,SPEHUG-240415S60CQA25,SPEHUG-240415S60CQA25,https://files.onpoint.vn/order/2024/04/15/447067135M6N3CKO7TBRMPW6ZIHYM2P5J_shipping_label.pdf
2024-04-15 05:36:30,Shopee,SPX Express,SPXVN045410984394,15804624,SPEGRP-240415RYKG6WX1,SPEGRP-240415RYKG6WX1,https://files.onpoint.vn/order/2024/04/15/645061358VOS6ORKVTNBJJ2OH62SCFDRL_shipping_label.pdf
2024-04-15 05:24:31,Shopee,Giao Hàng Nhanh,G8D8PGB3,15803836,SPESDP-240415RXX1K9WA,SPESDP-240415RXX1K9WA,https://files.onpoint.vn/order/2024/04/15/325768935J4GZY66VARMOQ3EEEVUHU2TY_shipping_label.pdf
2024-04-15 05:22:50,Shopee,Giao Hàng Nhanh,G8D8DL6L,15803710,SPEOBA-240415RXU16AJ4,SPEOBA-240415RXU16AJ4,https://files.onpoint.vn/order/2024/04/15/9164174732LFSEUUL6R6VSVIO6HKO2E7O_shipping_label.pdf
2024-04-15 05:20:24,Shopee,SPX Express,SPXVN045871903884,15803579,SPEMAR-240415RXPP0T5J,SPEMAR-240415RXPP0T5J,https://files.onpoint.vn/order/2024/04/16/354348426FXNRZMSNIBRF5TPW5EAYXKBH_shipping_label.pdf
2024-04-15 05:16:46,Shopee,SPX Express,SPXVN043018304624,15803356,SPEHUG-240415RXG62UDW,SPEHUG-240415RXG62UDW,https://files.onpoint.vn/order/2024/04/15/32924652ODEODTHEO3OXXPC7ANXLMCOO_shipping_label.pdf
2024-04-15 05:05:47,Shopee,SPX Express,SPXVN048028527304,15802583,SPEJNJ-240415RWVHNQJR,SPEJNJ-240415RWVHNQJR,https://files.onpoint.vn/order/2024/04/15/81286451262LHNMTGFRMXO2MHUARIT7FS_shipping_label.pdf
2024-04-15 05:02:49,Shopee,Giao Hàng Nhanh,G8D86NFK,15802382,SPETHM-240415RWQ6WK40,SPETHM-240415RWQ6WK40,https://files.onpoint.vn/order/2024/04/15/447867259GZR27G6TX36DSE7OCQ5AHNJJ_shipping_label.pdf
2024-04-15 04:40:23,Shopee,SPX Express,SPXVN040265153404,15801320,SPEGRP-240415RVF57267,SPEGRP-240415RVF57267,https://files.onpoint.vn/order/2024/04/15/418512770X7FKUKD5T3UUNZOVXDZBFXEU_shipping_label.pdf
2024-04-15 04:39:25,Shopee,Giao Hàng Nhanh,G8D89QN7,15801270,SPEOBA-240415RVDDUY3A,SPEOBA-240415RVDDUY3A,https://files.onpoint.vn/order/2024/04/15/198103651PLTCPSIX3EPGVWPLRKV22HIU_shipping_label.pdf
2024-04-15 04:39:22,Shopee,SPX Express,SPXVN042057694594,15801266,SPEGRP-240415RVDAYKFT,SPEGRP-240415RVDAYKFT,https://files.onpoint.vn/order/2024/04/15/64397165532N2X4HX25RFHSUBSR4G32NL_shipping_label.pdf
2024-04-15 04:28:04,Shopee,Giao Hàng Nhanh,G8D83WCB,15800781,SPECBB-240415RUS4DGSB,SPECBB-240415RUS4DGSB,https://files.onpoint.vn/order/2024/04/15/373853315VBFKNCHKDCFTALEO3D37HR5I_shipping_label.pdf
2024-04-15 04:14:51,Shopee,Ninja Van,SPEVN240686940933M,15800128,SPEGRP-240415RU1F7TM1,SPEGRP-240415RU1F7TM1,https://files.onpoint.vn/order/2024/04/16/177224095JUHSSBE272YAPNNFJMHLXTQ2_shipping_label.pdf
2024-04-15 03:59:13,Shopee,Giao Hàng Nhanh,G8D87RXG,15799505,SPEBAY-240415RT5HJCGH,SPEBAY-240415RT5HJCGH,https://files.onpoint.vn/order/2024/04/15/629005633XYUTL73UDPKVZ4UNI3TUPEO2_shipping_label.pdf
2024-04-15 03:48:02,Shopee,SPX Express,SPXVN045651542154,15799131,SPEMDE-240415RSHGS46H,SPEMDE-240415RSHGS46H,https://files.onpoint.vn/order/2024/04/15/143731779SEZT4DL2ZFATS2R56QIYITJK_shipping_label.pdf
2024-04-15 03:38:55,Shopee,SPX Express,SPXVN045642520694,15798795,SPEGRP-240415RS173BBR,SPEGRP-240415RS173BBR,https://files.onpoint.vn/order/2024/04/15/730907019HCNTIKEVMH4JMZ3X3LXTJAP5_shipping_label.pdf
2024-04-15 03:37:35,Shopee,SPX Express,SPXVN044647966904,15798738,SPEPEP-240415RRXUQB9V,SPEPEP-240415RRXUQB9V,https://files.onpoint.vn/order/2024/04/15/763243059TVVVKXHNU2FS4EXG2JPFDW2V_shipping_label.pdf
2024-04-15 03:16:59,Shopee,Giao Hàng Nhanh,G8D877NW,15797998,SPENVA-240415RQT02ES0,SPENVA-240415RQT02ES0,https://files.onpoint.vn/order/2024/04/15/132289231QB5I7S5EWOMHZIRPOTRZTWFX_shipping_label.pdf
2024-04-15 03:13:44,Shopee,Giao Hàng Nhanh,G8D87LC7,15797873,SPEGRP-240415RQM61AXM,SPEGRP-240415RQM61AXM,https://files.onpoint.vn/order/2024/04/15/765715570IBCNOTMI3HUZUJEWKH5TQWAQ_shipping_label.pdf
2024-04-15 03:10:44,Shopee,SPX Express,SPXVN040029856854,15797758,SPETHM-240415RQEUB6TU,SPETHM-240415RQEUB6TU,https://files.onpoint.vn/order/2024/04/15/992368977XCYHXQWBJ7HFB36PM4JRJB4E_shipping_label.pdf
2024-04-15 02:05:30,Shopee,Giao Hàng Nhanh,G8D86N4T,15795214,SPETHM-240415RKT5Q37F,SPETHM-240415RKT5Q37F,https://files.onpoint.vn/order/2024/04/15/469112799ZNGOHIGHKHL4MNUSGPF2LUVW_shipping_label.pdf
2024-04-15 02:03:51,Shopee,Giao Hàng Nhanh,G8DAE9NR,15795129,SPENVA-240415RKQ89NRQ,SPENVA-240415RKQ89NRQ,https://files.onpoint.vn/order/2024/04/15/465023942JHSWAL6D2CICJZFRTF4NXI5K_shipping_label.pdf
2024-04-15 02:00:06,Shopee,Giao Hàng Nhanh,G8D87RTA,15794982,SPEBAY-240415RKGGRA22,SPEBAY-240415RKGGRA22,https://files.onpoint.vn/order/2024/04/15/985209969X75YTFM3KV6NYTCKJXNA63QZ_shipping_label.pdf
2024-04-15 01:37:52,Shopee,Giao Hàng Nhanh,G8D87QMC,15794263,SPEGRP-240415RJ8SHF5X,SPEGRP-240415RJ8SHF5X,https://files.onpoint.vn/order/2024/04/15/297051292UWDHQXGXCLDS255H4IOB7BJU_shipping_label.pdf
2024-04-15 01:33:54,Shopee,Giao Hàng Nhanh,G8DAE9NX,15794136,SPENVA-240415RJ1PG2TC,SPENVA-240415RJ1PG2TC,https://files.onpoint.vn/order/2024/04/15/856579518IQVO2XPDTL3DWMIFZDCLIW7M_shipping_label.pdf
2024-04-15 01:22:35,Shopee,Giao Hàng Nhanh,G8D8V3GY,15793807,SPEBEL-240415RHDEY64R,SPEBEL-240415RHDEY64R,https://files.onpoint.vn/order/2024/04/15/153868625IIWUYTY54A33AQHSVW4ZZVJ4_shipping_label.pdf
2024-04-15 01:10:32,Shopee,Giao Hàng Nhanh,G8DARYQ7,15793477,SPEBAY-240415RGQVHTVV,SPEBAY-240415RGQVHTVV,https://files.onpoint.vn/order/2024/04/15/871332585MWNDQEZ6YLZUSKKRHWKMG3DO_shipping_label.pdf
2024-04-15 00:20:11,Shopee,SPX Express,SPXVN048646978864,15791114,SPENVA-240415RDWUG7H5,SPENVA-240415RDWUG7H5,https://files.onpoint.vn/order/2024/04/15/104901722UAJS6CJGSH3G3XXKWFODU5AH_shipping_label.pdf
2024-04-15 00:01:43,Shopee,Giao Hàng Nhanh,G8D8P6G9,15789918,SPEAPT-240415RCVUQF2W,SPEAPT-240415RCVUQF2W,https://files.onpoint.vn/order/2024/04/15/720575699TTPIRVBFAXX734IICTN5YK6N_shipping_label.pdf
2024-04-14 23:54:08,Shopee,Giao Hàng Nhanh,G8DYFP8Q,15789791,SPEAPT-240415RCF8UBQN,SPEAPT-240415RCF8UBQN,https://files.onpoint.vn/order/2024/04/16/6536484447AJ6JVN4KK57FLGDJQ2OA2PC_shipping_label.pdf
2024-04-14 23:47:45,Shopee,SPX Express,SPXVN043585245934,15789678,SPETHM-240415RC3VH3DH,SPETHM-240415RC3VH3DH,https://files.onpoint.vn/order/2024/04/15/6616712815K5DUWKMCYQRVRWLWL7WYUVK_shipping_label.pdf
2024-04-14 22:57:49,Shopee,GHN - Hàng Cồng Kềnh,G8DAWBXP,15788915,SPEHUG-240415R9AJDJUN,SPEHUG-240415R9AJDJUN,https://files.onpoint.vn/order/2024/04/15/145172559G5KRRVQMDPAUEM6KA55PF2O4_shipping_label.pdf
2024-04-14 22:41:19,Shopee,Giao Hàng Nhanh,G8DAT9N6,15788731,SPEAPT-240415R8D36MQM,SPEAPT-240415R8D36MQM,https://files.onpoint.vn/order/2024/04/15/279885921QRNS7KIZEAVCYP2KJFQIKUR3_shipping_label.pdf
2024-04-14 21:39:31,Shopee,Giao Hàng Nhanh,G8D8LL3K,15788346,SPETHM-240415R4XJXNSJ,SPETHM-240415R4XJXNSJ,https://files.onpoint.vn/order/2024/04/15/796741909X3HRCO62V3QB6XMSTU6BFHOK_shipping_label.pdf
2024-04-14 19:26:35,Shopee,Giao Hàng Nhanh,G8DAKXEE,15787017,SPECSC-240415QWGUJ40H,SPECSC-240415QWGUJ40H,https://files.onpoint.vn/order/2024/04/15/7529768945KMJZNNLPAA2VVNYIBZWND2U_shipping_label.pdf
2024-04-14 18:39:56,Shopee,SPX Express,SPXVN048891641404,15786297,SPEJNJ-240415QTWF664E,SPEJNJ-240415QTWF664E,https://files.onpoint.vn/order/2024/04/15/422371977GAFFHGPRMN4TINFQ23IZA2TQ_shipping_label.pdf
2024-04-14 18:13:46,Shopee,Giao Hàng Nhanh,G8D8LTNF,15785231,SPEGRP-240415QSENV4NX,SPEGRP-240415QSENV4NX,https://files.onpoint.vn/order/2024/04/15/875537857XXL6ZUC6Z75CBRO5GPUYZV56_shipping_label.pdf
2024-04-14 18:10:49,Shopee,SPX Express,SPXVN041232194954,15785088,SPEJNJ-240415QS9D269H,SPEJNJ-240415QS9D269H,https://files.onpoint.vn/order/2024/04/15/273849742B7VCZWGHAZ5NOV2RCXP6V6C3_shipping_label.pdf
